,Rk,Team,Conf,W-L,AdjEM,AdjO,AdjD,AdjT,Luck,OppO,OppD,TeamID
86,83,Belmont,OVC,23-7,+8.17,110.8,102.7,68.0,+.069,103.9,105.2,1125.0
87,84,New Mexico St.,WAC,28-6,+7.89,110.5,102.6,67.9,+.063,101.0,105.6,1308.0
88,85,Davidson,A10,17-15,+7.70,108.4,100.7,68.5,-.031,106.9,102.6,1172.0
89,86,Colorado St.,MWC,24-12,+7.67,108.5,100.9,66.7,+.024,104.3,103.0,1161.0
90,87,Penn St.,B10,15-18,+7.30,104.5,97.2,70.4,-.013,108.5,100.0,1336.0
91,88,Mississippi St.,SEC,16-16,+7.27,106.6,99.3,68.9,-.032,106.3,101.0,1280.0
92,89,College of Charleston,CAA,25-10,+7.25,106.2,98.9,64.5,+.054,105.8,105.8,1158.0
93,90,Cal St. Bakersfield,WAC,25-10,+7.24,100.9,93.7,67.2,+.014,103.0,103.8,1167.0
94,91,St. Bonaventure,A10,20-12,+7.23,109.0,101.8,68.8,-.027,104.7,104.7,1382.0
95,92,Richmond,A10,22-13,+7.21,110.0,102.8,68.9,+.043,105.4,102.4,1350.0
96,93,Louisiana Tech,CUSA,23-10,+7.06,107.9,100.9,68.5,-.062,100.9,106.7,1256.0
97,94,Boise St.,MWC,20-12,+7.00,109.2,102.2,69.5,+.032,106.1,102.7,1129.0
98,95,Saint Peter's,MAAC,23-13,+6.67,102.5,95.9,61.3,-.024,104.0,106.6,1389.0
99,96,Connecticut,Amer,16-17,+6.53,105.2,98.7,65.0,-.047,107.4,101.7,1163.0
100,97,Loyola Chicago,MVC,18-14,+6.45,108.9,102.5,65.8,-.104,103.4,103.9,1260.0
101,98,Fresno St.,MWC,20-13,+6.37,104.6,98.2,68.5,-.001,105.8,103.3,1201.0
102,99,St. John's,BE,14-19,+6.26,109.0,102.7,73.3,-.039,109.6,100.4,1385.0
103,100,Akron,MAC,27-9,+6.10,112.6,106.4,66.3,+.084,104.2,105.7,1103.0
104,101,Memphis,Amer,19-13,+6.02,107.0,101.0,68.4,+.026,104.7,103.0,1272.0
105,102,Stanford,P12,14-17,+5.91,104.8,98.9,68.3,-.008,110.2,101.6,1390.0
106,103,Oakland,Horz,25-9,+5.90,105.0,99.1,71.9,-.011,102.8,106.9,1324.0
107,104,Valparaiso,Horz,24-9,+5.82,106.3,100.5,67.2,+.069,103.0,105.8,1434.0
108,105,Ohio,MAC,20-11,+5.73,105.6,99.9,70.4,-.072,103.5,106.4,1325.0
109,106,Furman,SC,23-12,+5.21,107.0,101.7,66.1,+.010,104.6,106.1,1202.0
110,107,Nebraska,B10,12-19,+5.14,105.0,99.8,68.1,+.011,111.2,99.8,1304.0
111,108,Florida Gulf Coast,ASun,26-8,+5.07,109.4,104.4,65.9,+.037,103.7,108.5,1195.0
112,109,N.C. State,ACC,15-17,+4.98,112.6,107.6,70.3,+.019,108.6,101.0,1301.0
113,110,UNC Asheville,BSth,23-10,+4.85,107.4,102.5,68.3,+.012,102.0,107.0,1421.0
114,111,San Francisco,WCC,20-13,+4.74,102.8,98.0,69.1,+.008,104.0,105.2,1362.0
115,112,Harvard,Ivy,18-10,+4.73,106.7,101.9,67.0,-.070,102.9,105.7,1217.0
116,113,Winthrop,BSth,26-7,+4.53,106.1,101.6,71.1,+.029,100.7,107.8,1457.0
117,114,Chattanooga,SC,19-12,+4.32,106.6,102.3,65.5,-.010,105.5,106.6,1151.0
118,115,Lehigh,Pat,20-12,+4.23,107.5,103.3,69.6,-.034,101.9,104.4,1250.0
119,116,Towson,CAA,20-13,+4.22,105.5,101.2,67.9,-.009,105.1,105.7,1406.0
120,117,Iona,MAAC,22-13,+4.20,110.8,106.6,70.6,+.013,103.7,105.7,1233.0
121,118,Temple,Amer,16-16,+3.93,108.3,104.3,67.1,+.015,105.0,101.8,1396.0
122,119,New Mexico,MWC,17-14,+3.44,106.5,103.1,68.8,+.024,105.4,103.2,1307.0
123,120,Old Dominion,CUSA,19-12,+3.44,100.7,97.2,61.1,-.013,104.0,106.4,1330.0
126,121,UNC Greensboro,SC,25-10,+3.19,107.7,104.5,66.9,+.110,104.9,106.4,1422.0
127,122,Buffalo,MAC,17-15,+3.14,105.3,102.2,71.4,-.053,105.3,105.7,1138.0
128,123,George Mason,A10,20-14,+3.14,107.3,104.2,68.8,+.027,103.5,103.0,1206.0
129,124,Arkansas St.,SB,20-12,+2.99,106.3,103.3,67.3,+.022,103.6,105.0,1117.0
130,125,Santa Clara,WCC,17-16,+2.81,105.5,102.7,62.6,-.014,103.5,103.2,1365.0
131,126,Arizona St.,P12,15-18,+2.81,111.9,109.1,70.0,+.035,108.6,102.1,1113.0
132,127,Wyoming,MWC,23-15,+2.78,104.8,102.0,72.9,-.004,104.1,105.2,1461.0
133,128,Toledo,MAC,17-17,+2.69,108.8,106.1,66.4,-.081,105.0,106.0,1405.0
134,129,Albany,AE,21-14,+2.66,107.5,104.9,64.2,-.038,101.8,106.9,1107.0
135,130,Utah St.,MWC,15-17,+2.42,106.9,104.5,66.6,-.066,105.1,103.1,1429.0
136,131,Georgia St.,SB,20-13,+2.40,103.9,101.5,68.6,+.014,104.3,105.6,1209.0
137,132,George Washington,A10,20-15,+2.32,107.7,105.3,65.8,+.067,104.4,103.0,1203.0
138,133,William & Mary,CAA,17-14,+2.28,111.9,109.7,70.9,-.003,105.8,105.3,1456.0
139,134,Missouri St.,MVC,17-16,+2.27,108.3,106.0,66.2,-.055,103.6,103.9,1283.0
